record	parliament_year	estate	annotation	most_probable_line	lev	wer	cer
data/1877-1878/prot_1877-1878_borgare_III.xml	1877-1878	borgare	faller mig också innehålla en hel mängd onödiga bestämningar	faller mig också innehålla en hel mängd onödiga bestämningar 	0	0.0	0.0
data/1877-1878/prot_1877-1878_borgare_III.xml	1877-1878	borgare	nom det senare tillkomna åliggandet att skjutsa posten, hvilken	nom det senare tillkomna åliggandet att skjutsa posten, hvilken 	0	0.0	0.0
data/1877-1878/prot_1877-1878_borgare_III.xml	1877-1878	borgare	teras i det syfte jag haft äran nämna.	teras i det syfte jag haft äran nämna. 	0	0.0	0.0
data/1877-1878/prot_1877-1878_borgare_III.xml	1877-1878	borgare	om återremiss åsyftat. I sin egenskap af ett provisorium går lag-	 om återremiss äsyftat. I sin egenskap af ett provisorium går lagf	2	0.1818181872367859	0.0307692307692307
data/1877-1878/prot_1877-1878_borgare_I.xml	1877-1878	borgare	Herr Ignatius förslog att propositionen skulle, på samma	Herr Ignatius föreslog att propositionen skulle, pä samma	2	0.25	0.0357142857142857
data/1877-1878/prot_1877-1878_borgare_I.xml	1877-1878	borgare	till sammansatta Lag- och Ekonomiutskottet.	 till sammansatta Lag- och Ekonomiutskottet.	0	0.0	0.0
data/1877-1878/prot_1877-1878_borgare_I.xml	1877-1878	borgare	jag dock något skäl ej förefinnas för att nu vidtaga en dylik med	 jag dock nägot skäl ej förefinnas för att nu vidtaga en dylik med	1	0.0769230797886848	0.0153846153846153
data/1877-1878/prot_1877-1878_praster_III.xml	1877-1878	praster	en sådan uppbörd som denna. Men då ständerna nu hafva beslutit	 en sådan uppbörd som denna. Men då ständerna nu hafva beslutit	0	0.0	0.0
data/1877-1878/prot_1877-1878_praster_III.xml	1877-1878	praster	formitet med det beslut, som ståndet fattat i anledning af nådiga	formitet med det beslut, som ståndet fattat i anledning af nådiga 	0	0.0	0.0
data/1877-1878/prot_1877-1878_praster_III.xml	1877-1878	praster	propositionens 4 § och dess 3 mom. och anser äfven, att de be-	 propositionens 4 & och dess 3 mom. och anser äfven, att de bes	2	0.1538461595773697	0.032258064516129
data/1877-1878/prot_1877-1878_praster_II.xml	1877-1878	praster	lefnadssätt hos en person, som inom annan än egen kommun be-	 lefnadssätt hos en person, som inom annan än egen kommun bef	1	0.0909090936183929	0.0166666666666666
data/1877-1878/prot_1877-1878_praster_II.xml	1877-1878	praster	Prosten Rosengren: Jag för min del godkänner utskot-	 Prosten Rosengren: Jag för min del godkänner utskott	1	0.125	0.0192307692307692
data/1877-1878/prot_1877-1878_praster_II.xml	1877-1878	praster	som förekommer i den kejserliga propositionen och anser den-	 som förekommer i den kejserliga propositionen och anser dens	1	0.1111111119389534	0.0166666666666666
data/1877-1878/prot_1877-1878_praster_V.xml	1877-1878	praster	ningar årligen att stiga till 727,000 mark och denna kostnad är	ningar årligen att stiga till 727,000 mark och denna kostnad är 	0	0.0	0.0
data/1877-1878/prot_1877-1878_praster_V.xml	1877-1878	praster	ovilkorligen skola hållas hvarje år.	 ovilkorligen skola hällas hvarje år.	1	0.2000000029802322	0.0277777777777777
data/1877-1878/prot_1877-1878_praster_V.xml	1877-1878	praster	Domprosten Renvall: Jag fattar ej, huru man skall	 Domprosten Renvall: Jag fattar ej, huru man skall	0	0.0	0.0
data/1877-1878/ptk_1877-1878_talonpojat_II.xml	1877-1878	talonpojat	vara en ganska naturlig sak. Ty för det första betala de åt sina	 vara en ganska naturlig sak. Ty för det första betala de ät sina	1	0.0769230797886848	0.015625
data/1877-1878/ptk_1877-1878_talonpojat_II.xml	1877-1878	talonpojat	äfven detta erlägges vanligen i penningar, såsom ock andra afgifter,	 äfven detta erlägges vanligen i penningar, såsom ock andra afgifter,	0	0.0	0.0
data/1877-1878/ptk_1877-1878_talonpojat_II.xml	1877-1878	talonpojat	gröda som jorden bär och hvarje kräk som har lif. Denna svårig-	 gröda som jorden bär och hvarje kräk som har lif. Denna svärigh	2	0.0833333358168602	0.0317460317460317
data/1877-1878/ptk_1877-1878_talonpojat_I.xml	1877-1878	talonpojat	pojat itse kantaa edusmiehiensä kautta, jotka ovat siihen valtuutetut	pojat itse kantaa edusmiehiensä kautta, jotka ovat siihen valtuutetut 	0	0.0	0.0
data/1877-1878/ptk_1877-1878_talonpojat_I.xml	1877-1878	talonpojat	yttrande, att Hans Kejserliga Majestät icke skulle låna ett villigt	 yttrande, att Hans Kejserliga Majestät icke skulle låna ett villigt	0	0.0	0.0
data/1877-1878/ptk_1877-1878_talonpojat_I.xml	1877-1878	talonpojat	upplåtet»	 upplåtet»	0	0.0	0.0
data/1877-1878/ptk_1877-1878_talonpojat_I.xml	1877-1878	talonpojat	herroja, niin tahdon vaan huomattaa, ettei tässä ole kysymys, minkä	herroja, niin tahdon vaan huomattaa, ettei tässä ole kysymys, minkä 	0	0.0	0.0
data/1877-1878/ptk_1877-1878_talonpojat_I.xml	1877-1878	talonpojat	sen toimen tosin kuuluvan hänen velvollisuuteensa, vaan olevan mah-	 sen toimenosin kuuluvan hänen velvollisuuteensa, vaan olevan mahdot	5	0.375	0.0746268656716417
data/1877-1878/ptk_1877-1878_talonpojat_I.xml	1877-1878	talonpojat	eller ej, så motsätter jag mig inbjudningen. Ett sådant beslut an-	 eller ej, sä motsätter jag mig inbjudningen. Ett sådant beslut ans	2	0.1818181872367859	0.0303030303030303
data/1877/prot_1877_adeln_II.xml	1877	adeln	dessutom icke, hvartill den stora skatten, sådan den nu är före-	 dessutom. icke, hvartill den stora skatten, sådan den nu är före	2	0.1818181872367859	0.03125
data/1877/prot_1877_adeln_II.xml	1877	adeln	das, såsom propositionen föreslår, till en ersättning för de hus-	ndas, såsom propositionen föreslår, till en ersättning för de husd	2	0.2000000029802322	0.0307692307692307
data/1877/prot_1877_adeln_II.xml	1877	adeln	också för dyrbar egendom, husdjuren. Dessa yttranden hafva va-	 också för dyrbar egendom, husdjuren. Dessa yttranden hafva va-	0	0.0	0.0
data/1877/prot_1877_adeln_I.xml	1877	adeln	styrelse bör förfara, då tvifvel förekomma i förevarande afseende.	 styrelse bör förfara, dä tvifvel förekomma i förevarande afseende.	1	0.1111111119389534	0.0151515151515151
data/1877/prot_1877_adeln_I.xml	1877	adeln	ningar, tillkomna med regentens och ständernas begifvande. Att	ningar, tillkomna med regentens och ständernas begifvande. Att 	0	0.0	0.0
data/1877/prot_1877_adeln_I.xml	1877	adeln	utskottets betänkande, har jag trott mig vara manad att, såvidt	 utskottets betänkande, har jag trott mig vara manad att, såvidt	0	0.0	0.0
data/1877/prot_1877_adeln_I.xml	1877	adeln	upprepande af det förslag, som väcktes vid senaste landtdag af	upprepande af det förslag, som väcktes vid senaste landtdag af 	0	0.0	0.0
data/1877/prot_1877_adeln_I.xml	1877	adeln	medan här åter icke är fråga om historieforskning, utan om en	 medan här åter icke är fråga om historieforskning, utan om en	0	0.0	0.0
data/1877/prot_1877_adeln_I.xml	1877	adeln	flyttbara, i sin vård. Detta är något annat än en akademi för	 flyttbara, i sin vård. Detta är något annat än en akademi för	0	0.0	0.0
data/1882/prot_1882_adeln_III.xml	1882	adeln	lämpligaste och eliminera felen. Detta hade varit ett naturligt	 lämpligaste och eliminera felen. Detta hade varit ett naturligt	0	0.0	0.0
data/1882/prot_1882_adeln_III.xml	1882	adeln	Herr Taube: Då några ärade medlemmar af det Högloftliga	 Herr Taube: Då några ärade medlemmar af det Höglofliga 	1	0.1111111119389534	0.0181818181818181
data/1882/prot_1882_adeln_III.xml	1882	adeln	och utskottets deröfver afgifna betänkande, hvarför kom	 och utskottets deröfver afgifna betänkande, hvarför kor	1	0.1428571492433548	0.0181818181818181
data/1882/prot_1882_adeln_III.xml	1882	adeln	diga förordningen af den 26 juli 1878, dock så att paragraferna	diga förordningen af den 26 juli 1878, dock sä att paragraferna 	1	0.0909090936183929	0.0158730158730158
data/1882/prot_1882_adeln_III.xml	1882	adeln	Karl Fred. Ignatius.	 Karl Ferd. Ignatius.	2	0.3333333432674408	0.1
data/1882/prot_1882_adeln_III.xml	1882	adeln	med år 1882. Då emellertid alla beräkningar baserats på en all-	 med är 1882. Då emellertid alla beräkningar baserats pä en allm	3	0.2727272808551788	0.0476190476190476
data/1882/prot_1882_adeln_II.xml	1882	adeln	ste vara ganska främmande, hvarför det särskildt för detta stånd	ste vara ganska främmande, hvärför det särskildt för detta stånd 	1	0.1000000014901161	0.015625
data/1882/prot_1882_adeln_II.xml	1882	adeln	endast tages i betraktande, denna anses såsom ett särskilt ämne.	 endast tages i betraktande, denna anses såsom ett särskilt ämne.	0	0.0	0.0
data/1882/prot_1882_adeln_II.xml	1882	adeln	angående den grund, på hvilken detaljgranskningen bör byggas.	 angående den grund, på hvilken detaljgranskningen bör byggas.	0	0.0	0.0
data/1882/prot_1882_borgare_III.xml	1882	borgare	som här blifvit gjord, ber jag att få anmärka, att denna näppeli-	 som här blifvit gjord, ber jag att få anmärka, att denna näppelig	1	0.0833333358168602	0.0153846153846153
data/1882/prot_1882_borgare_III.xml	1882	borgare	hvarifrån de skola tagas säger § 36 i L. O. Vi skola bestämma	 hvarifrån de skola tagas säger 8 36 i L.O. Vi skola bestämma 	2	0.25	0.0327868852459016
data/1882/prot_1882_borgare_III.xml	1882	borgare	hålla vigten af denna angelägenhet och yttermera petitionera om	hålla vigten af denna angelägenhet och yttermera petitionera om 	0	0.0	0.0
data/1882/prot_1882_borgare_I.xml	1882	borgare	juriskandidat, villig att vid innevarande landtdag blifva Borgare-	 juriskandidat, villig att vid innevarande landtdag blifva Borgares	1	0.125	0.0151515151515151
data/1882/prot_1882_borgare_I.xml	1882	borgare	huruvida detsamma ville till nämnde befattning antaga den så-	 huruvida detsamma ville till nämnde befattning antaga den sål	1	0.1111111119389534	0.0163934426229508
data/1882/prot_1882_borgare_I.xml	1882	borgare	justering utdrag ur ståndets protokoll för den 23 Januari.	 justering utdrag ur ståndets protokoll för den 23 Januari.	0	0.0	0.0
data/1882/prot_1882_borgare_I.xml	1882	borgare	till 60, skulle, ifall man ville bereda plats för hvarje barn i skol-	 till 60, skulle, ifall man ville bereda plats för hvarje barn i skolå	1	0.0769230797886848	0.0144927536231884
data/1882/prot_1882_borgare_I.xml	1882	borgare	o. s. v. Att ett dylikt stadgande icke vore för strängt framgår	 0. S. V. Att ett dylikt stadgande icke vore för strängt framgär	2	0.3333333432674408	0.0317460317460317
data/1882/prot_1882_borgare_I.xml	1882	borgare	sannolikt jemväl några andra kommuner, särskildt i norra Finland,	 sannolikt jemväl några andra kommuner, särskildt i norra Finland,	0	0.0	0.0
data/1882/prot_1882_praster_III.xml	1882	praster	färdig. Vidare skulle gemensamma möten för folkskolelärare, der	 färdig. Vidare skulle gemensamma möten för folkskolelärare, der	0	0.0	0.0
data/1882/prot_1882_praster_III.xml	1882	praster	86% af dessa inspektörer landets presterskap. Denna omstän-	 %/, af dessa inspektörer landets presterskap. Denna omständ	4	0.25	0.0677966101694915
data/1882/prot_1882_praster_III.xml	1882	praster	kommer att införa denna, på sätt och vis, uti ett nytt utvecklings-	 kommer att införa denna, på sätt och vis, uti ett nytt utvecklingss	1	0.0833333358168602	0.0149253731343283
data/1882/prot_1882_praster_I.xml	1882	praster	från 1863 års landtdag, då tal. hade äran fungera såsom notarie	 från 1863 års landtdag, dä tal. hade äran fungera såsom notarie	1	0.0909090936183929	0.0158730158730158
data/1882/prot_1882_praster_I.xml	1882	praster	stämd åsigt om det ena förslagets företräde framför det andra:	stämd åsigt om det ena förslagets företräde framför det andra; 	1	0.1000000014901161	0.0161290322580645
data/1882/prot_1882_praster_I.xml	1882	praster	förslag till kansliets ordnande och jemte detta inkomma till Stån-	 förslag till kansliets ordnande och jemte detta inkomma till Stånd	1	0.1000000014901161	0.0151515151515151
data/1882/prot_1882_praster_I.xml	1882	praster	icke äro så betydliga, att man kan räkna på att personer skola	 icke äro så betydliga, att man kan räkna på att personer skola	0	0.0	0.0
data/1882/prot_1882_praster_I.xml	1882	praster	landtdagsordningen i dess senare moment står, att „ej må i en	 landtdagsordningen i dess senare moment står, att ,ej mä i en	2	0.1818181872367859	0.0327868852459016
data/1882/prot_1882_praster_I.xml	1882	praster	jag nu har anmärkt, ej i någon händelse remitteras till utskotts	 jag nu har anmärkt, ej i nägon händelse remitteras till utskotts	1	0.0909090936183929	0.015625
data/1882/ptk_1882_talonpojat_II.xml	1882	talonpojat	Edusmies Avellan, että toisella rivillä 43 sivulla on sana	 Edusmies Avellan, että toisella rivillä 43 sivulla on sana	0	0.0	0.0
data/1882/ptk_1882_talonpojat_II.xml	1882	talonpojat	Keskustelun päätyttyä hyväksyi sääty 28 §:n niillä muistu-	 Keskustelun päätyttyä hyväksyi sääty 28 8:n niillä muistut	2	0.25	0.0344827586206896
data/1882/ptk_1882_talonpojat_II.xml	1882	talonpojat	jetettamista varten» pitäisi olla »kuljettamisen kautta».	jetettamista varten» pitäisi olla »kuljettamisen kautta». 	0	0.0	0.0
data/1882/ptk_1882_talonpojat_II.xml	1882	talonpojat	— n:o 9, K. Senaatin valtiovarain toimituskunnan säädyille antaman ker-	8. n:o 9, K. Senaatin valtiovarain toimituskunnan säädyille antaman kert	3	0.2000000029802322	0.0422535211267605
data/1882/ptk_1882_talonpojat_II.xml	1882	talonpojat	ys. p. 1231.	 ys. p. 1231.	0	0.0	0.0
data/1882/ptk_1882_talonpojat_II.xml	1882	talonpojat	— n:o 12, arm. esit. n:o 23 johdosta, joka koskee rahanmääräystä rauta-	3. n:o 12, arm. esit. n:o 23 johdosta, joka koskee rahanmääräystä rautat	3	0.1666666716337204	0.0422535211267605
data/1882/ptk_1882_talonpojat_I.xml	1882	talonpojat	laiset, jotka veroillansa kannattavat valtiolaitosta ja ruotsinkielisiä	laiset, jotka veroillansa kannattavat valtiolaitosta ja ruotsinkielisiä 	0	0.0	0.0
data/1882/ptk_1882_talonpojat_I.xml	1882	talonpojat	että näitä kouluja on perustettu ainoastaan välttämättömän tarpeen	 että näitä kouluja on perustettu ainoastaan välttämättömän tarpeen	0	0.0	0.0
data/1882/ptk_1882_talonpojat_I.xml	1882	talonpojat	kerran on kieltämätön.	 kerran on kieltämätön.	0	0.0	0.0
data/1885/prot_1885_adeln_III.xml	1885	adeln	derå, om det är förnuftigt att vid uppförande af allmänna bygg-	 derå, om det är förnuftigt att vid uppförande af allmänna byggn	1	0.0909090936183929	0.0158730158730158
data/1885/prot_1885_adeln_III.xml	1885	adeln	nande af alla dessa, såsom utskottet har uttryckt sig, ideala sy-	gnande af alla dessa, såsom utskottet har uttryckt sig, ideala sys	2	0.1818181872367859	0.0307692307692307
data/1885/prot_1885_adeln_III.xml	1885	adeln	männa statsmedlen och deras förvaltning, skulle öfvergå till sjelfva	männa statsmedlen och deras förvaltning, skulle öfvergä till sjelfva 	1	0.1111111119389534	0.0147058823529411
data/1885/prot_1885_adeln_II.xml	1885	adeln	uttalade principen att regeringen ensam och fritt får disponera	 uttalade principen att regeringen ensam och fritt får disponera	0	0.0	0.0
data/1885/prot_1885_adeln_II.xml	1885	adeln	vill icke alls tillåta mig att ur L. O. söka bevisa att åtminstone	 vill icke alls tillåta mig att ur L. O. söka bevisa att åtminstone	0	0.0	0.0
data/1885/prot_1885_adeln_II.xml	1885	adeln	detsamma, det i sådant fall är en afvikelse från det tillvägagående,	 detsamma, det i sädant fall är en afvikelse frän det tillvägagäende,	3	0.2727272808551788	0.0441176470588235
data/1885/prot_1885_adeln_II.xml	1885	adeln	Protokollsutdrag öfver ståndets vid senaste plenum fattade	 Protokollsutdrag öfver ständets vid senaste plenum fattade	1	0.1428571492433548	0.0172413793103448
data/1885/prot_1885_adeln_II.xml	1885	adeln	Lindfors och von Christierson, E. W.	 Lindfors och von Christierson, E. W.	0	0.0	0.0
data/1885/prot_1885_adeln_II.xml	1885	adeln	ningsvis att äfven Wasklot holme lämpade sig till en ändapunkt för	dningsvis att äfven Wasklot holme lämpade sig till en ändpunkt för 	2	0.1818181872367859	0.0303030303030303
data/1885/prot_1885_borgare_III.xml	1885	borgare	de höra ej heller till kommunens särskilda angelägenheter. Skulle	 de höra ej heller till kommunens särskilda angelägenheter. Skulle	0	0.0	0.0
data/1885/prot_1885_borgare_III.xml	1885	borgare	utgöra ett judicielt område, utan att deta senare mycket väl kunde	utgöra ett judicielt område, utan att detta senare mycket väl kunde	1	0.0909090936183929	0.0151515151515151
data/1885/prot_1885_borgare_III.xml	1885	borgare	— men också om den omfattas blott af en minoritet — i alla	 — men också om den omfattas blott af en minoritet — i alla	0	0.0	0.0
data/1885/prot_1885_borgare_I.xml	1885	borgare	nola stad.	nola stad. 	0	0.0	0.0
data/1885/prot_1885_borgare_I.xml	1885	borgare	Helsingfors den 27 Januari 1885.	 Helsingfors den 27 Januari 1885.	0	0.0	0.0
data/1885/prot_1885_borgare_I.xml	1885	borgare	morgongåfva, giftorätt och arfsrätt, genom hvilken sistnämnda för-	 morgongäfva, giftorätt och arfsrätt, genom hvilken sistnämnda föro	2	0.25	0.0303030303030303
data/1885/prot_1885_borgare_I.xml	1885	borgare	bestridda i ungefär samma förhållande, skulle jag hemställa hos	 bestridda i ungefär samma förhållande, skulle jag hemställa hos	0	0.0	0.0
data/1885/prot_1885_borgare_I.xml	1885	borgare	slag borde höjas till ett högre belopp.	slag borde höjas till ett högre belopp. 	0	0.0	0.0
data/1885/prot_1885_borgare_I.xml	1885	borgare	städerna pensionering, ett önskningsmål, om hvars tillgodoseende	 städerna pensionering, ett önskningsmål, om hvars tillgodoseende	0	0.0	0.0
data/1885/prot_1885_papisto_II.xml	1885	papisto	koko kansaa henkisessä suhteessa, niin pidän sentähden valtion	 koko kansaa henkisessä suhteessa, niin pidän sentähden valtion	0	0.0	0.0
data/1885/prot_1885_papisto_II.xml	1885	papisto	teitä, mitä on tässä keskustelussa esiintuotu, olen katsonut täy-	iteitä, mitä on tässä keskustelussa esiintuotu, olen katsonut täyt	2	0.2222222238779068	0.0307692307692307
data/1885/prot_1885_papisto_II.xml	1885	papisto	sen vähän kokemuksen mukaan, mitä minulla on ollut kansa	 sen vähän kokemuksen mukaan, mitä minulla on ollut kansa	0	0.0	0.0
data/1885/prot_1885_papisto_II.xml	1885	papisto	mus-ehdotuksen johdosta, jotka takoittavat suomalaisen kaup-	 mus-ehdotuksen johdosta, jotka tarkoittavat suomalaisen kaup	2	0.3333333432674408	0.0333333333333333
data/1885/prot_1885_papisto_II.xml	1885	papisto	den varma asema muka tulee olemaan proletaarin. Kääntykää,	den varma asema muka tulee olemaan proletaarin. Kääntykää, 	0	0.0	0.0
data/1885/prot_1885_papisto_II.xml	1885	papisto	oloissa niin tärkeäksi. Valiokunnan enemmistön jäsenet muis-	 oloissa niin tärkeäksi. Valiokunnan enemmistön jäsenet muist	1	0.1428571492433548	0.0166666666666666
data/1885/prot_1885_papisto_I.xml	1885	papisto	Godkänner högvördiga ståndet klämmen uti förevarande	 Godkänner högvördiga ståndet klämmen uti förevarande	0	0.0	0.0
data/1885/prot_1885_papisto_I.xml	1885	papisto	Godkänner högvördiga ståndet allmänna besvärsutskottets	 Godkänner högvördiga ständet allmänna besvärsutskottets	1	0.2000000029802322	0.0181818181818181
data/1885/prot_1885_papisto_I.xml	1885	papisto	rande betänkande intages ett tillägg i det af prosten Lyra	rande betänkande intages ett tillägg i det af prosten Lyra 	0	0.0	0.0
data/1885/ptk_1885_talonpojat_III.xml	1885	talonpojat	olevan asetusehdotuksen, vastalauseen ehdottamassa muodossa, hy-	 olevan asetusehdotuksen, vastalauseen ehdottamassa muodossa, hyv	1	0.1666666716337204	0.015625
data/1885/ptk_1885_talonpojat_III.xml	1885	talonpojat	mitä minä aijoin sanoa. Näyttää siltä kuin täällä luultaisiin, että	 mitä minä aijoin sanoa. Näyttää siltä kuin täällä luultaisiin, että	0	0.0	0.0
data/1885/ptk_1885_talonpojat_III.xml	1885	talonpojat	rykeneista, jos nimittäin huolitaan niihin laittaa tarpeellisia ja kel-	yrykoneista, jos nimittäin huolitaan niihin laittaa tarpeellisia ja kelv	3	0.2222222238779068	0.0422535211267605
data/1885/ptk_1885_talonpojat_I.xml	1885	talonpojat	ri-Valtiosihteerin allekirjoittamat esitykset Maamarsalkalle.	ri-Valtiosihteerin allekirjoittamat esitykset Maamarsalkalle. 	0	0.0	0.0
data/1885/ptk_1885_talonpojat_I.xml	1885	talonpojat	käsittelemistä ja puheenvuoro annettiin.	 käsittelemistä ja puheenvuoro annettiin 	1	0.25	0.025
data/1885/ptk_1885_talonpojat_I.xml	1885	talonpojat	san edusmiesten käsiteltävinä olevia asioita. Tämän kysymyksen	san edusmiesten käsiteltävinä olevia asioita. 'Tämän kysymyksen	1	0.1428571492433548	0.0161290322580645
data/1885/ptk_1885_talonpojat_IV.xml	1885	talonpojat	kunnille, agronoomeille ja piirikuntain esimiehille heidän ynnä kuver-	okunnille, agronoomeille ja piirikuntain esimiehille heidän ynnä kuvern	2	0.25	0.0285714285714285
data/1885/ptk_1885_talonpojat_IV.xml	1885	talonpojat	teiden lauttaamisesta, Maalisk. 24 p:ltä 1873, jotka koskevat lauttauk-	tteiden lauttaamisesta, Maalisk. 24 p:ltä 1873, jotka koskevat lauttauks	2	0.2222222238779068	0.028169014084507
data/1885/ptk_1885_talonpojat_IV.xml	1885	talonpojat	sesta sanottuun kaupunkiin, I. 422—424. L. 424. — Lvm. n:o 16.	sesta sanottuun kaupunkiin, I. 422—424. L. 424. — Lvm. nio 16. 	1	0.0909090936183929	0.0161290322580645
data/1888/prot_1888_adeln_III.xml	1888	adeln	det således med godkännande af de 2 första mom. enligt utskot-	ndet således med godkännande af de 2 första mom. enligt utskott	2	0.1818181872367859	0.032258064516129
data/1888/prot_1888_adeln_III.xml	1888	adeln	nen, som tillägger hustru rätt att i hvarje händelse råda öfver sin	nen, som tillägger hustru rätt att i hvarje händelse räda öfver sin 	1	0.0833333358168602	0.0149253731343283
data/1888/prot_1888_adeln_III.xml	1888	adeln	rätt att råda ovilkorligen endast öfver sin arbetsförtjenst och på	 rätt att räda ovilkorligen endast öfver sin arbetsförtjenst och pä	2	0.2000000029802322	0.0303030303030303
data/1888/prot_1888_adeln_III.xml	1888	adeln	personsklassen är nu i detta afseende, hvad nykterheten beträffar,	personsklassen är nu i detta afseende, hvad nykterheten beträffar, 	0	0.0	0.0
data/1888/prot_1888_adeln_III.xml	1888	adeln	16 och 17 %.	 16 och 17 ?/	2	0.25	0.1666666666666666
data/1888/prot_1888_adeln_III.xml	1888	adeln	sen af 16 %. Jag medgifver att 16 % bestämningen icke är så	sen af 16 ?/,. Jag medgifver att 16 ?/, bestämningen icke är	9	0.25	0.1525423728813559
data/1888/prot_1888_adeln_II.xml	1888	adeln	finnes i klämmen formuleradt.	 finnes i klämmen formuleradt.	0	0.0	0.0
data/1888/prot_1888_adeln_II.xml	1888	adeln	lunda: kan lärare på grund af gällande lag tvingas att utan sitt	lunda: kan lärare på grund af gällande lag tvingas att utan sitt 	0	0.0	0.0
data/1888/prot_1888_adeln_II.xml	1888	adeln	met, för att vårda någon sjuk, eller att han vill sköta någon vig-	mmet, för att vårda någon sjuk, eller att han vill sköta någon vigt	2	0.1538461595773697	0.0303030303030303
data/1888/prot_1888_borgare_I.xml	1888	borgare	Sverige. År 1745 hade på konsistoriernas i Wiborg och Fredriks-	 Sverige. Är 1745 hade pä konsistoriernas i Wiborg och Fredriksh	3	0.3000000119209289	0.0476190476190476
data/1888/prot_1888_borgare_I.xml	1888	borgare	utfärdade skolreglementet af år 1786 införde en väsentlig förän-	 utfärdade skolreglementet af är 1786 införde en väsentlig föränd	2	0.2222222238779068	0.03125
data/1888/prot_1888_borgare_I.xml	1888	borgare	kronan lön för skoldirektorn, lokal och läromateriel för skolan,	 kronan lön för skoldirektorn, lokal och läromateriel för skolan,	0	0.0	0.0
data/1888/prot_1888_borgare_I.xml	1888	borgare	ock enhvar annan, hvilken har skäl att deraf befara skada, berät-	 ock enhvar: annan, hvilken har skäl att deraf befara skada, berät	2	0.1818181872367859	0.0307692307692307
data/1888/prot_1888_borgare_I.xml	1888	borgare	vinner nej, har borgareståndet beslutit, att från tredje satsen	 vinner nej, har borgareståndet beslutit, att från tredje satsen	0	0.0	0.0
data/1888/prot_1888_borgare_I.xml	1888	borgare	och på anhållan af hr Heikel till dagens plenum bordlagda berät-	 och på anhållan af hr Heikel till dagens plenum bordlagda berätt	1	0.0909090936183929	0.015625
data/1888/prot_1888_borgare_I.xml	1888	borgare	hafva icke saknats, innan utskottet kommit till den formulering,	 hafva icke saknats, innan utskottet kommit till den formulering,	0	0.0	0.0
data/1888/prot_1888_borgare_I.xml	1888	borgare	byggnaden var nödvändig, emedan den nu utdömda ursprungligen	 byggnaden var nödvändig, emedan den nu utdömda ursprungligen	0	0.0	0.0
data/1888/prot_1888_borgare_I.xml	1888	borgare	finnes ju dessutom en möjlighet att någon reduktion af kostna-	 finnes ju dessutom en möjlighet att nägon reduktion af kostnad	2	0.2000000029802322	0.032258064516129
data/1888/ptk_1888_papisto_II.xml	1888	papisto	Mietintö, jonka ponnet erikseen esitettiin, hyväksyttiin kes-	 Mietintö, jonka ponnet erikseen esitettiin, hyväksyttiin kesk	1	0.1428571492433548	0.0163934426229508
data/1888/ptk_1888_papisto_II.xml	1888	papisto	ja samaa. Valtiovaliokunnan muistutuksille on niinkuin tiedetty	 ja samaa. Valtiovaliokunnan muistutuksille on niinkuin tiedetty	0	0.0	0.0
data/1888/ptk_1888_papisto_II.xml	1888	papisto	muistutusten johdosta, jotka ovat olleet valtiovaliokunnan anta-	 muistutusten johdosta, jotka ovat olleet valtiovaliokunnan antam	1	0.1428571492433548	0.015625
data/1888/ptk_1888_papisto_I.xml	1888	papisto	Toinen kohta:	 Toinen kohta:	0	0.0	0.0
data/1888/ptk_1888_papisto_I.xml	1888	papisto	esityksiä, ja tätä mielipidettä minäkin tahdon kannattaa, mutta se	 esityksiä, ja tätä mielipidettä minäkin tahdon kannattaa, mutta se	0	0.0	0.0
data/1888/ptk_1888_papisto_I.xml	1888	papisto	kin puolin pyytäisin saada siinä kohden kannattaa armollista esi-	ikin puolin pyytäisin saada siinä kohden kannattaa armollista esit	2	0.2222222238779068	0.0307692307692307
data/1888/ptk_1888_papisto_I.xml	1888	papisto	af denna lags antagande icke skall kunna ega rum, skulle jag	 af denna lags antagande icke skall kunna ega rum, skulle jag	0	0.0	0.0
data/1888/ptk_1888_papisto_I.xml	1888	papisto	tähden en käsitä mitä eroa on suoranaisen ja välillisen tarpeen	tähden en käsitä mitä eroa on suoranaisen ja välillisen tarpeen 	0	0.0	0.0
data/1888/ptk_1888_papisto_I.xml	1888	papisto	eli välillinen tarve lakkaa, silloin on koko sulku laitettava pois;	 eli välillinen tarve lakkaa, silloin on koko sulku laitettava pois;	0	0.0	0.0
data/1888/ptk_1888_talonpojat_III.xml	1888	talonpojat	på att staten ville företaga en instrumental besigtning af banan.	 på att staten ville företaga en instrumental besigtning af banan.	0	0.0	0.0
data/1888/ptk_1888_talonpojat_III.xml	1888	talonpojat	de haft någonting mer berättigadt uti sig än den nu ifrågavarande	 de haft någonting mer berättigadt uti sig än den nu ifrågavarande	0	0.0	0.0
data/1888/ptk_1888_talonpojat_III.xml	1888	talonpojat	en jernväg från Karis station genom Salo köping till Åbo eller	 en jernväg från Karis station genom Salo köping till Åbo eller	0	0.0	0.0
data/1888/ptk_1888_talonpojat_III.xml	1888	talonpojat	tähän toimeen. Minä pyydän vielä lisätä, että kun edusmiehet	 tähän toimeen. Minä pyydän vielä lisätä, että kun edusmiehet	0	0.0	0.0
data/1888/ptk_1888_talonpojat_III.xml	1888	talonpojat	Edusmies Mattila kannatti edusmies Häklin ehdotusta.	 Edusmies Mattila kannatti edusmies Häklin ehdotusta.	0	0.0	0.0
